[Current] PAYMENT - Takes(s): 9.9, Count: 227, TPM: 1372.9, Sum(ms): 60715.0, Avg(ms): 267.3, 50th(ms): 218.1, 90th(ms): 570.4, 95th(ms): 637.5, 99th(ms): 838.9, 99.9th(ms): 906.0, Max(ms): 906.0
[Current] STOCK_LEVEL - Takes(s): 9.3, Count: 23, TPM: 147.6, Sum(ms): 637.9, Avg(ms): 27.4, 50th(ms): 9.4, 90th(ms): 75.5, 95th(ms): 96.5, 99th(ms): 184.5, 99.9th(ms): 184.5, Max(ms): 184.5
[Current] DELIVERY - Takes(s): 8.8, Count: 27, TPM: 183.2, Sum(ms): 4923.1, Avg(ms): 182.0, 50th(ms): 176.2, 90th(ms): 251.7, 95th(ms): 260.0, 99th(ms): 318.8, 99.9th(ms): 318.8, Max(ms): 318.8
[Current] NEW_ORDER - Takes(s): 10.0, Count: 264, TPM: 1588.2, Sum(ms): 41370.3, Avg(ms): 157.0, 50th(ms): 130.0, 90th(ms): 268.4, 95th(ms): 385.9, 99th(ms): 671.1, 99.9th(ms): 771.8, Max(ms): 771.8
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 24, TPM: 145.6, Sum(ms): 151.9, Avg(ms): 6.4, 50th(ms): 6.8, 90th(ms): 7.9, 95th(ms): 7.9, 99th(ms): 8.4, 99.9th(ms): 8.4, Max(ms): 8.4
[Current] PAYMENT - Takes(s): 10.0, Count: 228, TPM: 1371.6, Sum(ms): 53244.5, Avg(ms): 233.2, 50th(ms): 201.3, 90th(ms): 453.0, 95th(ms): 570.4, 99th(ms): 671.1, 99.9th(ms): 704.6, Max(ms): 704.6
[Current] STOCK_LEVEL - Takes(s): 9.8, Count: 27, TPM: 165.8, Sum(ms): 871.3, Avg(ms): 32.2, 50th(ms): 9.4, 90th(ms): 100.7, 95th(ms): 117.4, 99th(ms): 134.2, 99.9th(ms): 134.2, Max(ms): 134.2
[Current] DELIVERY - Takes(s): 9.9, Count: 29, TPM: 175.8, Sum(ms): 4785.4, Avg(ms): 164.4, 50th(ms): 159.4, 90th(ms): 234.9, 95th(ms): 285.2, 99th(ms): 369.1, 99.9th(ms): 369.1, Max(ms): 369.1
[Current] NEW_ORDER - Takes(s): 9.9, Count: 307, TPM: 1860.8, Sum(ms): 39121.5, Avg(ms): 127.4, 50th(ms): 104.9, 90th(ms): 226.5, 95th(ms): 318.8, 99th(ms): 503.3, 99.9th(ms): 637.5, Max(ms): 637.5
[Current] ORDER_STATUS - Takes(s): 9.8, Count: 28, TPM: 171.7, Sum(ms): 163.8, Avg(ms): 5.9, 50th(ms): 6.3, 90th(ms): 7.9, 95th(ms): 8.4, 99th(ms): 8.4, 99.9th(ms): 8.4, Max(ms): 8.4
