Test Start Time: Mon Jul 10 18:04:14 2023
-----------------------------------------
Testcase                                           Result     Exit Value
cgroup_core03                                      PASS       0    
cgroup                                             PASS       0    
memcg_regression                                   PASS       0    
memcg_test_3                                       PASS       0    
memcg_failcnt                                      PASS       0    
memcg_force_empty                                  PASS       0    
memcg_limit_in_bytes                               PASS       0    
memcg_stat_rss                                     FAIL       2    
memcg_subgroup_charge                              PASS       0    
memcg_max_usage_in_bytes                           PASS       0    
memcg_move_charge_at_immigrate                     PASS       0    
memcg_memsw_limit_in_bytes                         PASS       0    
memcg_stat                                         PASS       0    
memcg_use_hierarchy                                PASS       0    
memcg_usage_in_bytes                               PASS       0    
memcg_stress                                       PASS       0    
memcg_control                                      PASS       0    
memcontrol01                                       CONF       32   
memcontrol02                                       PASS       0    
memcontrol03                                       CONF       32   
memcontrol04                                       CONF       32   
cgroup_fj_function_debug                           CONF       32   
cgroup_fj_function_cpuset                          PASS       0    
cgroup_fj_function_cpu                             PASS       0    
cgroup_fj_function_cpuacct                         PASS       0    
cgroup_fj_function_memory                          PASS       0    
cgroup_fj_function_freezer                         PASS       0    
cgroup_fj_function_devices                         PASS       0    
cgroup_fj_function_blkio                           PASS       0    
cgroup_fj_function_net_cls                         PASS       0    
cgroup_fj_function_perf_event                      PASS       0    
cgroup_fj_function_net_prio                        PASS       0    
cgroup_fj_function_hugetlb                         PASS       0    
cgroup_fj_stress_debug_2_2_none                    CONF       32   
cgroup_fj_stress_debug_3_3_none                    CONF       32   
cgroup_fj_stress_debug_4_4_none                    CONF       32   
cgroup_fj_stress_debug_2_9_none                    CONF       32   
cgroup_fj_stress_debug_10_3_none                   CONF       32   
cgroup_fj_stress_debug_1_200_none                  CONF       32   
cgroup_fj_stress_debug_200_1_none                  CONF       32   
cgroup_fj_stress_debug_2_2_one                     CONF       32   
cgroup_fj_stress_debug_3_3_one                     CONF       32   
cgroup_fj_stress_debug_4_4_one                     CONF       32   
cgroup_fj_stress_debug_2_9_one                     CONF       32   
cgroup_fj_stress_debug_10_3_one                    CONF       32   
cgroup_fj_stress_debug_1_200_one                   CONF       32   
cgroup_fj_stress_debug_200_1_one                   CONF       32   
cgroup_fj_stress_debug_2_2_each                    CONF       32   
cgroup_fj_stress_debug_3_3_each                    CONF       32   
cgroup_fj_stress_debug_4_4_each                    CONF       32   
cgroup_fj_stress_debug_2_9_each                    CONF       32   
cgroup_fj_stress_debug_10_3_each                   CONF       32   
cgroup_fj_stress_debug_1_200_each                  CONF       32   
cgroup_fj_stress_debug_200_1_each                  CONF       32   
cgroup_fj_stress_cpuset_2_2_none                   PASS       0    
cgroup_fj_stress_cpuset_3_3_none                   PASS       0    
cgroup_fj_stress_cpuset_4_4_none                   PASS       0    
cgroup_fj_stress_cpuset_2_9_none                   PASS       0    
cgroup_fj_stress_cpuset_10_3_none                  PASS       0    
cgroup_fj_stress_cpuset_1_200_none                 PASS       0    
cgroup_fj_stress_cpuset_200_1_none                 PASS       0    
cgroup_fj_stress_cpuset_2_2_one                    PASS       0    
cgroup_fj_stress_cpuset_3_3_one                    PASS       0    
cgroup_fj_stress_cpuset_4_4_one                    PASS       0    
cgroup_fj_stress_cpuset_2_9_one                    PASS       0    
cgroup_fj_stress_cpuset_10_3_one                   PASS       0    
cgroup_fj_stress_cpuset_1_200_one                  PASS       0    
cgroup_fj_stress_cpuset_200_1_one                  PASS       0    
cgroup_fj_stress_cpuset_2_2_each                   PASS       0    
cgroup_fj_stress_cpuset_3_3_each                   PASS       0    
cgroup_fj_stress_cpuset_4_4_each                   PASS       0    
cgroup_fj_stress_cpuset_2_9_each                   PASS       0    
cgroup_fj_stress_cpuset_10_3_each                  PASS       0    
cgroup_fj_stress_cpuset_1_200_each                 PASS       0    
cgroup_fj_stress_cpuset_200_1_each                 PASS       0    
cgroup_fj_stress_cpu_2_2_none                      PASS       0    
cgroup_fj_stress_cpu_3_3_none                      PASS       0    
cgroup_fj_stress_cpu_4_4_none                      PASS       0    
cgroup_fj_stress_cpu_2_9_none                      PASS       0    
cgroup_fj_stress_cpu_10_3_none                     PASS       0    
cgroup_fj_stress_cpu_1_200_none                    PASS       0    
cgroup_fj_stress_cpu_200_1_none                    PASS       0    
cgroup_fj_stress_cpu_2_2_one                       PASS       0    
cgroup_fj_stress_cpu_3_3_one                       PASS       0    
cgroup_fj_stress_cpu_4_4_one                       PASS       0    
cgroup_fj_stress_cpu_2_9_one                       PASS       0    
cgroup_fj_stress_cpu_10_3_one                      PASS       0    
cgroup_fj_stress_cpu_1_200_one                     PASS       0    
cgroup_fj_stress_cpu_200_1_one                     PASS       0    
cgroup_fj_stress_cpu_2_2_each                      PASS       0    
cgroup_fj_stress_cpu_3_3_each                      PASS       0    
cgroup_fj_stress_cpu_4_4_each                      PASS       0    
cgroup_fj_stress_cpu_2_9_each                      PASS       0    
cgroup_fj_stress_cpu_10_3_each                     PASS       0    
cgroup_fj_stress_cpu_1_200_each                    PASS       0    
cgroup_fj_stress_cpu_200_1_each                    PASS       0    
cgroup_fj_stress_cpuacct_2_2_none                  PASS       0    
cgroup_fj_stress_cpuacct_3_3_none                  PASS       0    
cgroup_fj_stress_cpuacct_4_4_none                  PASS       0    
cgroup_fj_stress_cpuacct_2_9_none                  PASS       0    
cgroup_fj_stress_cpuacct_10_3_none                 PASS       0    
cgroup_fj_stress_cpuacct_1_200_none                PASS       0    
cgroup_fj_stress_cpuacct_200_1_none                PASS       0    
cgroup_fj_stress_cpuacct_2_2_one                   PASS       0    
cgroup_fj_stress_cpuacct_3_3_one                   PASS       0    
cgroup_fj_stress_cpuacct_4_4_one                   PASS       0    
cgroup_fj_stress_cpuacct_2_9_one                   PASS       0    
cgroup_fj_stress_cpuacct_10_3_one                  PASS       0    
cgroup_fj_stress_cpuacct_1_200_one                 PASS       0    
cgroup_fj_stress_cpuacct_200_1_one                 PASS       0    
cgroup_fj_stress_cpuacct_2_2_each                  PASS       0    
cgroup_fj_stress_cpuacct_3_3_each                  PASS       0    
cgroup_fj_stress_cpuacct_4_4_each                  PASS       0    
cgroup_fj_stress_cpuacct_2_9_each                  PASS       0    
cgroup_fj_stress_cpuacct_10_3_each                 PASS       0    
cgroup_fj_stress_cpuacct_1_200_each                PASS       0    
cgroup_fj_stress_cpuacct_200_1_each                PASS       0    
cgroup_fj_stress_memory_2_2_none                   PASS       0    
cgroup_fj_stress_memory_3_3_none                   PASS       0    
cgroup_fj_stress_memory_4_4_none                   PASS       0    
cgroup_fj_stress_memory_2_9_none                   PASS       0    
cgroup_fj_stress_memory_10_3_none                  PASS       0    
cgroup_fj_stress_memory_1_200_none                 PASS       0    
cgroup_fj_stress_memory_200_1_none                 PASS       0    
cgroup_fj_stress_memory_2_2_one                    PASS       0    
cgroup_fj_stress_memory_3_3_one                    PASS       0    
cgroup_fj_stress_memory_4_4_one                    PASS       0    
cgroup_fj_stress_memory_2_9_one                    PASS       0    
cgroup_fj_stress_memory_10_3_one                   PASS       0    
cgroup_fj_stress_memory_1_200_one                  PASS       0    
cgroup_fj_stress_memory_200_1_one                  PASS       0    
cgroup_fj_stress_memory_2_2_each                   PASS       0    
cgroup_fj_stress_memory_3_3_each                   PASS       0    
cgroup_fj_stress_memory_4_4_each                   PASS       0    
cgroup_fj_stress_memory_2_9_each                   PASS       0    
cgroup_fj_stress_memory_10_3_each                  PASS       0    
cgroup_fj_stress_memory_1_200_each                 PASS       0    
cgroup_fj_stress_memory_200_1_each                 PASS       0    
cgroup_fj_stress_freezer_2_2_none                  PASS       0    
cgroup_fj_stress_freezer_3_3_none                  PASS       0    
cgroup_fj_stress_freezer_4_4_none                  PASS       0    
cgroup_fj_stress_freezer_2_9_none                  PASS       0    
cgroup_fj_stress_freezer_10_3_none                 PASS       0    
cgroup_fj_stress_freezer_1_200_none                PASS       0    
cgroup_fj_stress_freezer_200_1_none                PASS       0    
cgroup_fj_stress_freezer_2_2_one                   PASS       0    
cgroup_fj_stress_freezer_3_3_one                   PASS       0    
cgroup_fj_stress_freezer_4_4_one                   PASS       0    
cgroup_fj_stress_freezer_2_9_one                   PASS       0    
cgroup_fj_stress_freezer_10_3_one                  PASS       0    
cgroup_fj_stress_freezer_1_200_one                 PASS       0    
cgroup_fj_stress_freezer_200_1_one                 PASS       0    
cgroup_fj_stress_freezer_2_2_each                  PASS       0    
cgroup_fj_stress_freezer_3_3_each                  PASS       0    
cgroup_fj_stress_freezer_4_4_each                  PASS       0    
cgroup_fj_stress_freezer_2_9_each                  PASS       0    
cgroup_fj_stress_freezer_10_3_each                 PASS       0    
cgroup_fj_stress_freezer_1_200_each                PASS       0    
cgroup_fj_stress_freezer_200_1_each                PASS       0    
cgroup_fj_stress_devices_2_2_none                  PASS       0    
cgroup_fj_stress_devices_3_3_none                  PASS       0    
cgroup_fj_stress_devices_4_4_none                  PASS       0    
cgroup_fj_stress_devices_2_9_none                  PASS       0    
cgroup_fj_stress_devices_10_3_none                 PASS       0    
cgroup_fj_stress_devices_1_200_none                PASS       0    
cgroup_fj_stress_devices_200_1_none                PASS       0    
cgroup_fj_stress_devices_2_2_one                   PASS       0    
cgroup_fj_stress_devices_3_3_one                   PASS       0    
cgroup_fj_stress_devices_4_4_one                   PASS       0    
cgroup_fj_stress_devices_2_9_one                   PASS       0    
cgroup_fj_stress_devices_10_3_one                  PASS       0    
cgroup_fj_stress_devices_1_200_one                 PASS       0    
cgroup_fj_stress_devices_200_1_one                 PASS       0    
cgroup_fj_stress_devices_2_2_each                  PASS       0    
cgroup_fj_stress_devices_3_3_each                  PASS       0    
cgroup_fj_stress_devices_4_4_each                  PASS       0    
cgroup_fj_stress_devices_2_9_each                  PASS       0    
cgroup_fj_stress_devices_10_3_each                 PASS       0    
cgroup_fj_stress_devices_1_200_each                PASS       0    
cgroup_fj_stress_devices_200_1_each                PASS       0    
cgroup_fj_stress_blkio_2_2_none                    PASS       0    
cgroup_fj_stress_blkio_3_3_none                    PASS       0    
cgroup_fj_stress_blkio_4_4_none                    PASS       0    
cgroup_fj_stress_blkio_2_9_none                    PASS       0    
cgroup_fj_stress_blkio_10_3_none                   PASS       0    
cgroup_fj_stress_blkio_1_200_none                  PASS       0    
cgroup_fj_stress_blkio_200_1_none                  PASS       0    
cgroup_fj_stress_blkio_2_2_one                     PASS       0    
cgroup_fj_stress_blkio_3_3_one                     PASS       0    
cgroup_fj_stress_blkio_4_4_one                     PASS       0    
cgroup_fj_stress_blkio_2_9_one                     PASS       0    
cgroup_fj_stress_blkio_10_3_one                    PASS       0    
cgroup_fj_stress_blkio_1_200_one                   PASS       0    
cgroup_fj_stress_blkio_200_1_one                   PASS       0    
cgroup_fj_stress_blkio_2_2_each                    PASS       0    
cgroup_fj_stress_blkio_3_3_each                    PASS       0    
cgroup_fj_stress_blkio_4_4_each                    PASS       0    
cgroup_fj_stress_blkio_2_9_each                    PASS       0    
cgroup_fj_stress_blkio_10_3_each                   PASS       0    
cgroup_fj_stress_blkio_1_200_each                  PASS       0    
cgroup_fj_stress_blkio_200_1_each                  PASS       0    
cgroup_fj_stress_net_cls_2_2_none                  PASS       0    
cgroup_fj_stress_net_cls_3_3_none                  PASS       0    
cgroup_fj_stress_net_cls_4_4_none                  PASS       0    
cgroup_fj_stress_net_cls_2_9_none                  PASS       0    
cgroup_fj_stress_net_cls_10_3_none                 PASS       0    
cgroup_fj_stress_net_cls_1_200_none                PASS       0    
cgroup_fj_stress_net_cls_200_1_none                PASS       0    
cgroup_fj_stress_net_cls_2_2_one                   PASS       0    
cgroup_fj_stress_net_cls_3_3_one                   PASS       0    
cgroup_fj_stress_net_cls_4_4_one                   PASS       0    
cgroup_fj_stress_net_cls_2_9_one                   PASS       0    
cgroup_fj_stress_net_cls_10_3_one                  PASS       0    
cgroup_fj_stress_net_cls_1_200_one                 PASS       0    
cgroup_fj_stress_net_cls_200_1_one                 PASS       0    
cgroup_fj_stress_net_cls_2_2_each                  PASS       0    
cgroup_fj_stress_net_cls_3_3_each                  PASS       0    
cgroup_fj_stress_net_cls_4_4_each                  PASS       0    
cgroup_fj_stress_net_cls_2_9_each                  PASS       0    
cgroup_fj_stress_net_cls_10_3_each                 PASS       0    
cgroup_fj_stress_net_cls_1_200_each                PASS       0    
cgroup_fj_stress_net_cls_200_1_each                PASS       0    
cgroup_fj_stress_perf_event_2_2_none               PASS       0    
cgroup_fj_stress_perf_event_3_3_none               PASS       0    
cgroup_fj_stress_perf_event_4_4_none               PASS       0    
cgroup_fj_stress_perf_event_2_9_none               PASS       0    
cgroup_fj_stress_perf_event_10_3_none              PASS       0    
cgroup_fj_stress_perf_event_1_200_none             PASS       0    
cgroup_fj_stress_perf_event_200_1_none             PASS       0    
cgroup_fj_stress_perf_event_2_2_one                PASS       0    
cgroup_fj_stress_perf_event_3_3_one                PASS       0    
cgroup_fj_stress_perf_event_4_4_one                PASS       0    
cgroup_fj_stress_perf_event_2_9_one                PASS       0    
cgroup_fj_stress_perf_event_10_3_one               PASS       0    
cgroup_fj_stress_perf_event_1_200_one              PASS       0    
cgroup_fj_stress_perf_event_200_1_one              PASS       0    
cgroup_fj_stress_perf_event_2_2_each               PASS       0    
cgroup_fj_stress_perf_event_3_3_each               PASS       0    
cgroup_fj_stress_perf_event_4_4_each               PASS       0    
cgroup_fj_stress_perf_event_2_9_each               PASS       0    
cgroup_fj_stress_perf_event_10_3_each              PASS       0    
cgroup_fj_stress_perf_event_1_200_each             PASS       0    
cgroup_fj_stress_perf_event_200_1_each             PASS       0    
cgroup_fj_stress_net_prio_2_2_none                 PASS       0    
cgroup_fj_stress_net_prio_3_3_none                 PASS       0    
cgroup_fj_stress_net_prio_4_4_none                 PASS       0    
cgroup_fj_stress_net_prio_2_9_none                 PASS       0    
cgroup_fj_stress_net_prio_10_3_none                PASS       0    
cgroup_fj_stress_net_prio_1_200_none               PASS       0    
cgroup_fj_stress_net_prio_200_1_none               PASS       0    
cgroup_fj_stress_net_prio_2_2_one                  PASS       0    
cgroup_fj_stress_net_prio_3_3_one                  PASS       0    
cgroup_fj_stress_net_prio_4_4_one                  PASS       0    
cgroup_fj_stress_net_prio_2_9_one                  PASS       0    
cgroup_fj_stress_net_prio_10_3_one                 PASS       0    
cgroup_fj_stress_net_prio_1_200_one                PASS       0    
cgroup_fj_stress_net_prio_200_1_one                PASS       0    
cgroup_fj_stress_net_prio_2_2_each                 PASS       0    
cgroup_fj_stress_net_prio_3_3_each                 PASS       0    
cgroup_fj_stress_net_prio_4_4_each                 PASS       0    
cgroup_fj_stress_net_prio_2_9_each                 PASS       0    
cgroup_fj_stress_net_prio_10_3_each                PASS       0    
cgroup_fj_stress_net_prio_1_200_each               PASS       0    
cgroup_fj_stress_net_prio_200_1_each               PASS       0    
cgroup_fj_stress_hugetlb_2_2_none                  PASS       0    
cgroup_fj_stress_hugetlb_3_3_none                  PASS       0    
cgroup_fj_stress_hugetlb_4_4_none                  PASS       0    
cgroup_fj_stress_hugetlb_2_9_none                  PASS       0    
cgroup_fj_stress_hugetlb_10_3_none                 PASS       0    
cgroup_fj_stress_hugetlb_1_200_none                PASS       0    
cgroup_fj_stress_hugetlb_200_1_none                PASS       0    
cgroup_fj_stress_hugetlb_2_2_one                   PASS       0    
cgroup_fj_stress_hugetlb_3_3_one                   PASS       0    
cgroup_fj_stress_hugetlb_4_4_one                   PASS       0    
cgroup_fj_stress_hugetlb_2_9_one                   PASS       0    
cgroup_fj_stress_hugetlb_10_3_one                  PASS       0    
cgroup_fj_stress_hugetlb_1_200_one                 PASS       0    
cgroup_fj_stress_hugetlb_200_1_one                 PASS       0    
cgroup_fj_stress_hugetlb_2_2_each                  PASS       0    
cgroup_fj_stress_hugetlb_3_3_each                  PASS       0    
cgroup_fj_stress_hugetlb_4_4_each                  PASS       0    
cgroup_fj_stress_hugetlb_2_9_each                  PASS       0    
cgroup_fj_stress_hugetlb_10_3_each                 PASS       0    
cgroup_fj_stress_hugetlb_1_200_each                PASS       0    
cgroup_fj_stress_hugetlb_200_1_each                PASS       0    
controllers                                        PASS       0    
cpuacct_1_1                                        PASS       0    
cpuacct_1_10                                       PASS       0    
cpuacct_10_10                                      PASS       0    
cpuacct_1_100                                      PASS       0    
cpuacct_100_1                                      PASS       0    
cpuacct_100_100                                    PASS       0    
cpuset_base_ops                                    CONF       32   
cpuset_inherit                                     PASS       0    
cpuset_exclusive                                   CONF       32   
cpuset_hierarchy                                   CONF       32   
cpuset_syscall                                     CONF       32   
cpuset_sched_domains                               CONF       32   
cpuset_load_balance                                CONF       32   
cpuset_hotplug                                     PASS       0    
cpuset_memory                                      CONF       32   
cpuset_memory_pressure                             CONF       32   
cpuset_memory_spread                               CONF       32   
cpuset_regression_test                             PASS       0    
cgroup_xattr                                       PASS       0    
io_control01                                       CONF       32   
pids_1_1                                           PASS       0    
pids_1_2                                           PASS       0    
pids_1_10                                          PASS       0    
pids_1_50                                          PASS       0    
pids_1_100                                         PASS       0    
pids_2_1                                           PASS       0    
pids_2_2                                           PASS       0    
pids_2_10                                          PASS       0    
pids_2_50                                          PASS       0    
pids_2_100                                         PASS       0    
pids_3_0                                           PASS       0    
pids_3_1                                           PASS       0    
pids_3_10                                          PASS       0    
pids_3_50                                          PASS       0    
pids_3_100                                         PASS       0    
pids_4_1                                           PASS       0    
pids_4_2                                           PASS       0    
pids_4_10                                          PASS       0    
pids_4_50                                          PASS       0    
pids_4_100                                         PASS       0    
pids_5_1                                           PASS       0    
pids_6_1                                           PASS       0    
pids_6_2                                           PASS       0    
pids_6_10                                          PASS       0    
pids_6_50                                          PASS       0    
pids_6_100                                         PASS       0    
pids_7_10                                          PASS       0    
pids_7_50                                          PASS       0    
pids_7_100                                         PASS       0    
pids_7_500                                         PASS       0    
pids_7_1000                                        PASS       0    
pids_8_2                                           PASS       0    
pids_8_10                                          PASS       0    
pids_8_50                                          PASS       0    
pids_8_100                                         PASS       0    
pids_9_2                                           PASS       0    
pids_9_10                                          PASS       0    
pids_9_50                                          PASS       0    
pids_9_100                                         PASS       0    
Filecaps                                           PASS       0    
Cap_bounds                                         PASS       0    
FCNTL_LOCKTESTS                                    PASS       0    
cn_pec_sh                                          PASS       0    
runpwtests01                                       CONF       32   
runpwtests02                                       CONF       32   
runpwtests03                                       CONF       32   
runpwtests04                                       CONF       32   
runpwtests06                                       CONF       32   
hugefallocate01                                    PASS       0    
hugefallocate02                                    PASS       0    
hugefork01                                         PASS       0    
hugefork02                                         PASS       0    
hugemmap01                                         PASS       0    
hugemmap02                                         PASS       0    
hugemmap04                                         PASS       0    
hugemmap05                                         PASS       0    
hugemmap06                                         PASS       0    
hugemmap07                                         PASS       0    
hugemmap08                                         PASS       0    
hugemmap09                                         PASS       0    
hugemmap10                                         PASS       0    
hugemmap11                                         PASS       0    
hugemmap12                                         PASS       0    
hugemmap13                                         PASS       0    
hugemmap14                                         PASS       0    
hugemmap15                                         PASS       0    
hugemmap16                                         PASS       0    
hugemmap17                                         PASS       0    
hugemmap18                                         PASS       0    
hugemmap19                                         PASS       0    
hugemmap20                                         PASS       0    
hugemmap21                                         PASS       0    
hugemmap22                                         PASS       0    
hugemmap23                                         PASS       0    
hugemmap24                                         FAIL       1    
hugemmap25                                         PASS       0    
hugemmap26                                         PASS       0    
hugemmap27                                         PASS       0    
hugemmap28                                         PASS       0    
hugemmap29                                         PASS       0    
hugemmap30                                         PASS       0    
hugemmap31                                         PASS       0    
hugemmap32                                         PASS       0    
hugemmap05_1                                       PASS       0    
hugemmap05_2                                       PASS       0    
hugemmap05_3                                       PASS       0    
hugeshmat01                                        PASS       0    
hugeshmat02                                        PASS       0    
hugeshmat03                                        PASS       0    
hugeshmat04                                        PASS       0    
hugeshmat05                                        PASS       0    
hugeshmctl01                                       PASS       0    
hugeshmctl02                                       PASS       0    
hugeshmctl03                                       PASS       0    
hugeshmdt01                                        PASS       0    
hugeshmget01                                       PASS       0    
hugeshmget02                                       PASS       0    
hugeshmget03                                       PASS       0    
hugeshmget05                                       PASS       0    
ar_sh                                              PASS       0    
ld01_sh                                            PASS       0    
ldd01_sh                                           PASS       0    
nm01_sh                                            PASS       0    
file01_sh                                          PASS       0    
tar01_sh                                           PASS       0    
logrotate_sh                                       PASS       0    
cpio01_sh                                          PASS       0    
unzip01_sh                                         PASS       0    
gzip01_sh                                          PASS       0    
cp01_sh                                            PASS       0    
ln01_sh                                            PASS       0    
mkdir01_sh                                         PASS       0    
mv01_sh                                            PASS       0    
du01_sh                                            PASS       0    
df01_sh                                            FAIL       4    
mkfs01_sh                                          FAIL       4    
mkfs01_ext2_sh                                     FAIL       4    
mkfs01_ext3_sh                                     FAIL       4    
mkfs01_ext4_sh                                     FAIL       4    
mkfs01_xfs_sh                                      FAIL       4    
mkfs01_btrfs_sh                                    FAIL       4    
mkfs01_minix_sh                                    FAIL       4    
mkfs01_msdos_sh                                    FAIL       5    
mkfs01_vfat_sh                                     FAIL       5    
mkfs01_ntfs_sh                                     FAIL       36   
mkswap01_sh                                        FAIL       4    
which01_sh                                         PASS       0    
lsmod01_sh                                         PASS       0    
insmod01_sh                                        CONF       32   
wc01_sh                                            PASS       0    
keyctl01_sh                                        PASS       0    
gdb01_sh                                           PASS       0    
unshare01_sh                                       PASS       0    
sysctl01_sh                                        CONF       32   
sysctl02_sh                                        PASS       0    
shell_test01                                       PASS       0    
smt_smp_enabled                                    PASS       0    
smt_smp_affinity                                   PASS       0    
can_filter                                         PASS       0    
can_rcv_own_msgs                                   PASS       0    
can_bcm01                                          PASS       0    
cpuhotplug02                                       PASS       0    
cpuhotplug03                                       PASS       0    
cpuhotplug04                                       PASS       0    
cpuhotplug05                                       CONF       32   
cpuhotplug06                                       PASS       0    
cpuhotplug07                                       CONF       32   
in6_01                                             PASS       0    
in6_02                                             PASS       0    
getaddrinfo_01                                     PASS       0    
asapi_01                                           PASS       0    
asapi_02                                           PASS       0    
asapi_03                                           PASS       0    
input01                                            PASS       0    
input02                                            PASS       0    
input03                                            PASS       0    
input04                                            PASS       0    
input05                                            PASS       0    
input06                                            PASS       0    
cve-2011-0999                                      FAIL       2    
cve-2011-2183                                      PASS       0    
cve-2011-2496                                      CONF       32   
cve-2012-0957                                      PASS       0    
cve-2014-0196                                      PASS       0    
cve-2015-0235                                      PASS       0    
cve-2015-3290                                      CONF       32   
cve-2015-7550                                      PASS       0    
cve-2016-4470                                      PASS       0    
cve-2016-4997                                      PASS       0    
cve-2016-5195                                      PASS       0    
cve-2016-7042                                      PASS       0    
cve-2016-7117                                      PASS       0    
cve-2016-8655                                      PASS       0    
cve-2016-9604                                      PASS       0    
cve-2016-9793                                      PASS       0    
cve-2016-10044                                     PASS       0    
cve-2017-2618                                      PASS       0    
cve-2017-2636                                      PASS       0    
cve-2017-2671                                      PASS       0    
cve-2017-5754                                      CONF       32   
cve-2017-6951                                      PASS       0    
cve-2017-7308                                      PASS       0    
cve-2017-7472                                      PASS       0    
cve-2017-7616                                      CONF       32   
cve-2017-10661                                     PASS       0    
cve-2017-12192                                     PASS       0    
cve-2017-12193                                     PASS       0    
cve-2017-15274                                     PASS       0    
cve-2017-15299                                     PASS       0    
cve-2017-15537                                     CONF       32   
cve-2017-15649                                     PASS       0    
cve-2017-15951                                     PASS       0    
cve-2017-16939                                     PASS       0    
cve-2017-16995                                     PASS       0    
cve-2017-17052                                     PASS       0    
cve-2017-17053                                     CONF       32   
cve-2017-17712                                     PASS       0    
cve-2017-17805                                     CONF       32   
cve-2017-17806                                     PASS       0    
cve-2017-17807                                     PASS       0    
cve-2017-18075                                     PASS       0    
cve-2017-1000111                                   PASS       0    
cve-2017-1000112                                   PASS       0    
cve-2017-1000364                                   PASS       0    
cve-2017-1000380                                   PASS       0    
cve-2017-1000405                                   PASS       0    
cve-2018-5803                                      PASS       0    
cve-2018-7566                                      CONF       32   
cve-2018-8897                                      CONF       32   
cve-2018-9568                                      PASS       0    
cve-2018-10124                                     CONF       32   
cve-2018-12896                                     PASS       0    
cve-2018-13405                                     PASS       0    
cve-2018-18445                                     PASS       0    
cve-2018-18559                                     PASS       0    
cve-2018-18955                                     PASS       0    
cve-2018-19854                                     PASS       0    
cve-2018-1000001                                   PASS       0    
cve-2018-1000199                                   CONF       32   
cve-2018-1000204                                   CONF       32   
cve-2019-8912                                      PASS       0    
cve-2020-11494                                     PASS       0    
cve-2020-14386                                     PASS       0    
cve-2020-14416                                     PASS       0    
cve-2020-25705                                     FAIL       1    
cve-2020-29373                                     PASS       0    
cve-2021-3444                                      PASS       0    
cve-2021-3609                                      PASS       0    
cve-2021-4034                                      PASS       0    
cve-2021-22555                                     CONF       32   
cve-2021-26708                                     CONF       32   
cve-2021-22600                                     PASS       0    
cve-2021-38604                                     PASS       0    
cve-2022-0847                                      PASS       0    
cve-2022-2590                                      CONF       32   
cve-2020-25704                                     CONF       32   
cve-2022-0185                                      PASS       0    
cve-2022-4378                                      PASS       0    
af_alg01                                           PASS       0    
af_alg02                                           CONF       32   
af_alg03                                           PASS       0    
af_alg04                                           PASS       0    
af_alg05                                           PASS       0    
af_alg06                                           PASS       0    
af_alg07                                           PASS       0    
pcrypt_aead01                                      PASS       0    
crypto_user01                                      PASS       0    
crypto_user02                                      PASS       0    
kmsg01                                             FAIL       2    
fw_load                                            CONF       32   
rtc01                                              PASS       0    
rtc02                                              PASS       0    
block_dev                                          CONF       32   
tpci                                               CONF       32   
tbio                                               CONF       32   
ltp_acpi                                           CONF       32   
cpufreq_boost                                      CONF       32   
uaccess                                            CONF       32   
rcu_torture                                        CONF       32   
lock_torture                                       CONF       32   
zram01                                             FAIL       2    
zram02                                             PASS       0    
zram03                                             PASS       0    
umip_basic_test                                    CONF       32   
uevent01                                           PASS       0    
uevent02                                           PASS       0    
uevent03                                           PASS       0    
wqueue01                                           CONF       32   
wqueue02                                           CONF       32   
wqueue03                                           CONF       32   
wqueue04                                           CONF       32   
wqueue05                                           CONF       32   
wqueue06                                           CONF       32   
wqueue07                                           CONF       32   
wqueue08                                           CONF       32   
wqueue09                                           CONF       32   

-----------------------------------------------
Total Tests: 2381
Total Skipped Tests: 251
Total Failures: 28
Kernel Version: 6.4.0-0.0.0.1.oe2309.riscv64
Machine Architecture: riscv64
Hostname: openeuler-riscv64

