[Current] PAYMENT - Takes(s): 9.9, Count: 370, TPM: 2237.4, Sum(ms): 33849.6, Avg(ms): 91.6, 50th(ms): 75.5, 90th(ms): 167.8, 95th(ms): 192.9, 99th(ms): 260.0, 99.9th(ms): 285.2, Max(ms): 285.2
[Current] STOCK_LEVEL - Takes(s): 10.0, Count: 41, TPM: 247.2, Sum(ms): 5662.4, Avg(ms): 138.7, 50th(ms): 142.6, 90th(ms): 176.2, 95th(ms): 176.2, 99th(ms): 184.5, 99.9th(ms): 184.5, Max(ms): 184.5
[Current] DELIVERY - Takes(s): 9.7, Count: 36, TPM: 221.7, Sum(ms): 17649.5, Avg(ms): 489.1, 50th(ms): 402.7, 90th(ms): 771.8, 95th(ms): 973.1, 99th(ms): 1073.7, 99.9th(ms): 1073.7, Max(ms): 1073.7
[Current] NEW_ORDER - Takes(s): 10.0, Count: 357, TPM: 2145.1, Sum(ms): 40467.2, Avg(ms): 113.3, 50th(ms): 109.1, 90th(ms): 151.0, 95th(ms): 184.5, 99th(ms): 218.1, 99.9th(ms): 285.2, Max(ms): 285.2
[Current] ORDER_STATUS - Takes(s): 9.7, Count: 34, TPM: 209.3, Sum(ms): 3899.5, Avg(ms): 115.0, 50th(ms): 100.7, 90th(ms): 226.5, 95th(ms): 251.7, 99th(ms): 260.0, 99.9th(ms): 260.0, Max(ms): 260.0
[Current] PAYMENT - Takes(s): 10.0, Count: 353, TPM: 2121.0, Sum(ms): 33211.0, Avg(ms): 94.0, 50th(ms): 75.5, 90th(ms): 176.2, 95th(ms): 192.9, 99th(ms): 226.5, 99.9th(ms): 302.0, Max(ms): 302.0
[Current] STOCK_LEVEL - Takes(s): 10.0, Count: 37, TPM: 222.0, Sum(ms): 4753.1, Avg(ms): 128.4, 50th(ms): 130.0, 90th(ms): 159.4, 95th(ms): 167.8, 99th(ms): 184.5, 99.9th(ms): 184.5, Max(ms): 184.5
[Current] DELIVERY - Takes(s): 9.7, Count: 22, TPM: 135.7, Sum(ms): 8803.7, Avg(ms): 401.1, 50th(ms): 385.9, 90th(ms): 520.1, 95th(ms): 570.4, 99th(ms): 570.4, 99.9th(ms): 570.4, Max(ms): 570.4
[Current] NEW_ORDER - Takes(s): 10.0, Count: 379, TPM: 2280.0, Sum(ms): 45125.6, Avg(ms): 119.1, 50th(ms): 109.1, 90th(ms): 176.2, 95th(ms): 209.7, 99th(ms): 260.0, 99.9th(ms): 285.2, Max(ms): 285.2
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 39, TPM: 237.0, Sum(ms): 3814.6, Avg(ms): 97.5, 50th(ms): 75.5, 90th(ms): 234.9, 95th(ms): 243.3, 99th(ms): 251.7, 99.9th(ms): 251.7, Max(ms): 251.7
