2024/04/28 10:24:01 maxprocs: Leaving GOMAXPROCS=64: CPU quota undefined
[Current] PAYMENT - Takes(s): 9.9, Count: 661, TPM: 3997.2, Sum(ms): 228094.5, Avg(ms): 345.2, 50th(ms): 335.5, 90th(ms): 436.2, 95th(ms): 520.1, 99th(ms): 838.9, 99.9th(ms): 939.5, Max(ms): 1040.2
[Current] STOCK_LEVEL - Takes(s): 10.0, Count: 62, TPM: 372.4, Sum(ms): 13357.8, Avg(ms): 215.3, 50th(ms): 218.1, 90th(ms): 268.4, 95th(ms): 285.2, 99th(ms): 302.0, 99.9th(ms): 318.8, Max(ms): 318.8
[Current] DELIVERY - Takes(s): 9.8, Count: 55, TPM: 336.2, Sum(ms): 53364.2, Avg(ms): 969.4, 50th(ms): 1006.6, 90th(ms): 1140.9, 95th(ms): 1208.0, 99th(ms): 1275.1, 99.9th(ms): 1409.3, Max(ms): 1409.3
[Current] NEW_ORDER - Takes(s): 9.9, Count: 710, TPM: 4303.3, Sum(ms): 303948.6, Avg(ms): 428.2, 50th(ms): 419.4, 90th(ms): 536.9, 95th(ms): 637.5, 99th(ms): 939.5, 99.9th(ms): 1073.7, Max(ms): 1208.0
[Current] ORDER_STATUS - Takes(s): 10.0, Count: 62, TPM: 373.7, Sum(ms): 19041.9, Avg(ms): 307.4, 50th(ms): 285.2, 90th(ms): 570.4, 95th(ms): 604.0, 99th(ms): 604.0, 99.9th(ms): 704.6, Max(ms): 704.6
[Current] PAYMENT - Takes(s): 9.8, Count: 659, TPM: 4026.9, Sum(ms): 239365.2, Avg(ms): 363.5, 50th(ms): 352.3, 90th(ms): 469.8, 95th(ms): 520.1, 99th(ms): 906.0, 99.9th(ms): 1073.7, Max(ms): 1543.5
[Current] STOCK_LEVEL - Takes(s): 9.8, Count: 74, TPM: 454.6, Sum(ms): 19339.7, Avg(ms): 261.6, 50th(ms): 251.7, 90th(ms): 369.1, 95th(ms): 402.7, 99th(ms): 536.9, 99.9th(ms): 570.4, Max(ms): 570.4
[Current] DELIVERY - Takes(s): 9.8, Count: 68, TPM: 415.6, Sum(ms): 67421.1, Avg(ms): 995.3, 50th(ms): 1006.6, 90th(ms): 1208.0, 95th(ms): 1208.0, 99th(ms): 1275.1, 99.9th(ms): 1543.5, Max(ms): 1543.5
[Current] NEW_ORDER - Takes(s): 10.0, Count: 723, TPM: 4339.8, Sum(ms): 298987.9, Avg(ms): 413.5, 50th(ms): 402.7, 90th(ms): 520.1, 95th(ms): 570.4, 99th(ms): 906.0, 99.9th(ms): 1040.2, Max(ms): 1040.2
[Current] ORDER_STATUS - Takes(s): 9.9, Count: 61, TPM: 369.8, Sum(ms): 21680.9, Avg(ms): 355.5, 50th(ms): 318.8, 90th(ms): 604.0, 95th(ms): 671.1, 99th(ms): 738.2, 99.9th(ms): 738.2, Max(ms): 738.2
[Current] PAYMENT - Takes(s): 10.0, Count: 670, TPM: 4022.3, Sum(ms): 242909.1, Avg(ms): 362.5, 50th(ms): 369.1, 90th(ms): 453.0, 95th(ms): 520.1, 99th(ms): 805.3, 99.9th(ms): 906.0, Max(ms): 973.1
[Current] STOCK_LEVEL - Takes(s): 9.9, Count: 69, TPM: 417.4, Sum(ms): 17230.3, Avg(ms): 250.3, 50th(ms): 234.9, 90th(ms): 318.8, 95th(ms): 385.9, 99th(ms): 453.0, 99.9th(ms): 637.5, Max(ms): 637.5
[Current] DELIVERY - Takes(s): 9.5, Count: 60, TPM: 378.8, Sum(ms): 59153.2, Avg(ms): 986.2, 50th(ms): 973.1, 90th(ms): 1140.9, 95th(ms): 1208.0, 99th(ms): 1409.3, 99.9th(ms): 1811.9, Max(ms): 1811.9
